Time,Acc X,Acc Y,Acc Z,Ang Acc X,Ang Acc Y,Ang Acc Z,Disp X,Disp Y,Disp Z,Rot X,Rot Y,Rot z,Vel X,Vel Y,Vel Z,Ang Vel X,Ang Vel Y,Ang Vel Z
17.8317,5.66E-03,0,0,-0.0225076,0,0,0.426153,0,0,0.00912198,0,0,0.0644043,0,0,-0.0529258,0,0
17.9317,5.66E-03,0,0,-0.00922519,0,0,0.432621,0,0,0.00373883,0,0,0.0649702,0,0,-0.0545157,0,0
18.0317,5.67E-03,0,0,0.00428435,0,0,0.439147,0,0,-0.00173638,0,0,0.0655369,0,0,-0.0547633,0,0
18.1317,5.68E-03,0,0,0.0176884,0,0,0.445729,0,0,-0.00716884,0,0,0.0661042,0,0,-0.0536624,0,0
18.2317,5.68E-03,0,0,0.0306569,0,0,0.452368,0,0,-0.0124248,0,0,0.0666722,0,0,-0.0512401,0,0
18.3317,5.69E-03,0,0,0.0428705,0,0,0.459063,0,0,-0.0173748,0,0,0.0672408,0,0,-0.0475562,0,0
18.4317,5.70E-03,0,0,0.0540285,0,0,0.465816,0,0,-0.0218969,0,0,0.0678101,0,0,-0.0427012,0,0
18.5317,5.70E-03,0,0,0.0638562,0,0,0.472625,0,0,-0.0258799,0,0,0.0683799,0,0,-0.0367948,0,0
18.6317,5.71E-03,0,0,0.0721115,0,0,0.479492,0,0,-0.0292257,0,0,0.0689503,0,0,-0.0299824,0,0
18.7317,5.71E-03,0,0,0.0785911,0,0,0.486415,0,0,-0.0318518,0,0,0.0695212,0,0,-0.0224318,0,0
18.8317,5.72E-03,0,0,0.0831356,0,0,0.493396,0,0,-0.0336936,0,0,0.0700927,0,0,-0.0143288,0,0
18.9317,5.72E-03,0,0,0.0856331,0,0,0.500434,0,0,-0.0347058,0,0,0.0706646,0,0,-0.00587294,0,0
19.0317,5.73E-03,0,0,0.0860219,0,0,0.507529,0,0,-0.0348634,0,0,0.071237,0,0,0.0027275,0,0
19.1317,5.73E-03,0,0,0.0842926,0,0,0.514681,0,0,-0.0341625,0,0,0.0718099,0,0,0.0112608,0,0
19.2317,5.74E-03,0,0,0.0804878,0,0,0.521891,0,0,-0.0326205,0,0,0.0723832,0,0,0.0195168,0,0
19.3317,5.74E-03,0,0,0.074701,0,0,0.529158,0,0,-0.0302752,0,0,0.0729569,0,0,0.0272922,0,0
19.4317,5.74E-03,0,0,0.0670749,0,0,0.536482,0,0,-0.0271844,0,0,0.073531,0,0,0.0343956,0,0
19.5317,5.75E-03,0,0,0.0577972,0,0,0.543864,0,0,-0.0234243,0,0,0.0741055,0,0,0.0406521,0,0
19.6317,5.75E-03,0,0,0.0470963,0,0,0.551304,0,0,-0.0190874,0,0,0.0746803,0,0,0.0459076,0,0
19.7317,5.75E-03,0,0,0.0352358,0,0,0.5588,0,0,-0.0142805,0,0,0.0752554,0,0,0.0500327,0,0
19.8317,5.76E-03,0,0,0.0225076,0,0,0.566355,0,0,-0.00912198,0,0,0.0758308,0,0,0.0529258,0,0
19.9317,5.76E-03,0,0,0.00922519,0,0,0.573967,0,0,-0.00373883,0,0,0.0764065,0,0,0.0545157,0,0
20.0317,5.76E-03,0,0,-0.00428435,0,0,0.581636,0,0,0.00173638,0,0,0.0769825,0,0,0.0547633,0,0
20.1317,5.76E-03,0,0,-0.0176884,0,0,0.589363,0,0,0.00716884,0,0,0.0775587,0,0,0.0536624,0,0
20.2317,5.76E-03,0,0,-0.0306569,0,0,0.597148,0,0,0.0124248,0,0,0.0781351,0,0,0.0512401,0,0
20.3317,5.77E-03,0,0,-0.0428705,0,0,0.60499,0,0,0.0173748,0,0,0.0787117,0,0,0.0475562,0,0
20.4317,5.77E-03,0,0,-0.0540285,0,0,0.61289,0,0,0.0218969,0,0,0.0792884,0,0,0.0427012,0,0
20.5317,5.77E-03,0,0,-0.0638562,0,0,0.620848,0,0,0.0258799,0,0,0.0798653,0,0,0.0367948,0,0
20.6317,5.77E-03,0,0,-0.0721115,0,0,0.628863,0,0,0.0292257,0,0,0.0804424,0,0,0.0299824,0,0
20.7317,5.77E-03,0,0,-0.0785911,0,0,0.636936,0,0,0.0318518,0,0,0.0810195,0,0,0.0224318,0,0
20.8317,5.77E-03,0,0,-0.0831356,0,0,0.645067,0,0,0.0336936,0,0,0.0815967,0,0,0.0143288,0,0
20.9317,5.77E-03,0,0,-0.0856331,0,0,0.653256,0,0,0.0347058,0,0,0.082174,0,0,0.00587294,0,0
21.0317,5.77E-03,0,0,-0.0860219,0,0,0.661502,0,0,0.0348634,0,0,8.28E-02,0,0,-0.0027275,0,0
21.1317,0.0057735,0.00E+00,0.00E+00,-0.0842926,0,0,0.669806,0,0,0.0341625,0,0,0.0833287,0,0,-0.0112608,0,0
21.2317,0.0057734,0.00E+00,0.00E+00,-0.0804878,0,0,0.678168,0,0,0.0326205,0,0,0.083906,0,0,-0.0195168,0,0
21.3317,0.00577309,0.00E+00,0.00E+00,-0.074701,0,0,0.686587,0,0,0.0302752,0,0,0.0844834,0,0,-0.0272922,0,0
21.4317,0.00577258,0.00E+00,0.00E+00,-0.0670749,0,0,0.695064,0,0,0.0271844,0,0,0.0850606,0,0,-0.0343956,0,0
21.5317,0.00577185,0.00E+00,0.00E+00,-0.0577972,0,0,0.703599,0,0,0.0234243,0,0,0.0856379,0,0,-0.0406521,0,0
21.6317,0.00577093,0.00E+00,0.00E+00,-0.0470963,0,0,0.712192,0,0,0.0190874,0,0,0.086215,0,0,-0.0459076,0,0
21.7317,0.0057698,0.00E+00,0.00E+00,-0.0352358,0,0,0.720842,0,0,0.0142805,0,0,0.086792,0,0,-0.0500327,0,0
21.8317,0.00576846,0.00E+00,0.00E+00,-0.0225076,0,0,0.72955,0,0,0.00912198,0,0,0.087369,0,0,-0.0529258,0,0
21.9317,0.00576693,0.00E+00,0.00E+00,-0.00922519,0,0,0.738316,0,0,0.00373883,0,0,0.0879457,0,0,-0.0545157,0,0
22.0317,0.00576519,0.00E+00,0.00E+00,0.00428435,0,0,0.747139,0,0,-0.00173638,0,0,0.0885223,0,0,-0.0547633,0,0
22.1317,0.00576325,0.00E+00,0.00E+00,0.0176884,0,0,0.75602,0,0,-0.00716884,0,0,0.0890988,0,0,-0.0536624,0,0
22.2317,0.00576111,0.00E+00,0.00E+00,0.0306569,0,0,0.764959,0,0,-0.0124248,0,0,0.089675,0,0,-0.0512401,0,0
22.3317,0.00575876,0.00E+00,0.00E+00,0.0428705,0,0,0.773955,0,0,-0.0173748,0,0,0.090251,0,0,-0.0475562,0,0
22.4317,0.00575622,0.00E+00,0.00E+00,0.0540285,0,0,0.783009,0,0,-0.0218969,0,0,0.0908267,0,0,-0.0427012,0,0
22.5317,0.00575349,0.00E+00,0.00E+00,0.0638562,0,0,0.792121,0,0,-0.0258799,0,0,0.0914022,0,0,-0.0367948,0,0
22.6317,0.00575055,0.00E+00,0.00E+00,0.0721115,0,0,0.80129,0,0,-0.0292257,0,0,0.0919774,0,0,-0.0299824,0,0
22.7317,0.00574742,0.00E+00,0.00E+00,0.0785911,0,0,0.810516,0,0,-0.0318518,0,0,0.0925523,0,0,-0.0224318,0,0
22.8317,0.00574409,0.00E+00,0.00E+00,0.0831356,0,0,0.8198,0,0,-0.0336936,0,0,0.0931269,0,0,-0.0143288,0,0
22.9317,0.00574056,0.00E+00,0.00E+00,0.0856331,0,0,0.829142,0,0,-0.0347058,0,0,0.0937011,0,0,-0.00587294,0,0
23.0317,0.00573684,0.00E+00,0.00E+00,0.0860219,0,0,0.83854,0,0,-0.0348634,0,0,0.094275,0,0,0.0027275,0,0
23.1317,0.00573293,0.00E+00,0.00E+00,0.0842926,0,0,0.847997,0,0,-0.0341625,0,0,0.0948485,0,0,0.0112608,0,0
23.2317,0.00572882,0.00E+00,0.00E+00,0.0804878,0,0,0.85751,0,0,-0.0326205,0,0,0.0954216,0,0,0.0195168,0,0
23.3317,0.00572452,0.00E+00,0.00E+00,0.074701,0,0,0.867081,0,0,-0.0302752,0,0,0.0959942,0,0,0.0272922,0,0
23.4317,0.00572002,0.00E+00,0.00E+00,0.0670749,0,0,0.876709,0,0,-0.0271844,0,0,0.0965665,0,0,0.0343956,0,0
23.5317,0.00571534,0.00E+00,0.00E+00,0.0577972,0,0,0.886394,0,0,-0.0234243,0,0,0.0971382,0,0,0.0406521,0,0
23.6317,0.00571047,0.00E+00,0.00E+00,0.0470963,0,0,0.896137,0,0,-0.0190874,0,0,0.0977095,0,0,0.0459076,0,0
23.7317,0.0057054,0.00E+00,0.00E+00,0.0352358,0,0,0.905936,0,0,-0.0142805,0,0,0.0982803,0,0,0.0500327,0,0
23.8317,0.00570015,0.00E+00,0.00E+00,0.0225076,0,0,0.915793,0,0,-0.00912198,0,0,0.0988506,0,0,0.0529258,0,0
23.9317,0.00569471,0.00E+00,0.00E+00,0.00922519,0,0,0.925706,0,0,-0.00373883,0,0,0.0994204,0,0,0.0545157,0,0
24.0317,0.00568908,0.00E+00,0.00E+00,-0.00428435,0,0,0.935677,0,0,0.00173638,0,0,0.0999895,0,0,0.0547633,0,0
24.1317,0.00568326,0.00E+00,0.00E+00,-0.0176884,0,0,0.945704,0,0,0.00716884,0,0,0.100558,0,0,0.0536624,0,0
24.2317,0.00567726,0.00E+00,0.00E+00,-0.0306569,0,0,0.955788,0,0,0.0124248,0,0,0.101126,0,0,0.0512401,0,0
24.3317,0.00567107,0.00E+00,0.00E+00,-0.0428705,0,0,0.965929,0,0,0.0173748,0,0,0.101694,0,0,0.0475562,0,0
24.4317,0.0056647,0.00E+00,0.00E+00,-0.0540285,0,0,0.976127,0,0,0.0218969,0,0,0.10226,0,0,0.0427012,0,0
24.5317,0.00565814,0.00E+00,0.00E+00,-0.0638562,0,0,0.986381,0,0,0.0258799,0,0,0.102827,0,0,0.0367948,0,0
24.6317,0.0056514,0.00E+00,0.00E+00,-0.0721115,0,0,0.996692,0,0,0.0292257,0,0,0.103392,0,0,0.0299824,0,0
24.7317,0.00564447,0.00E+00,0.00E+00,-0.0785911,0,0,1.00706,0,0,0.0318518,0,0,0.103957,0,0,0.0224318,0,0
24.8317,0.00563737,0.00E+00,0.00E+00,-0.0831356,0,0,1.01748,0,0,0.0336936,0,0,0.104521,0,0,0.0143288,0,0
24.9317,0.00563008,0.00E+00,0.00E+00,-0.0856331,0,0,1.02796,0,0,0.0347058,0,0,0.105084,0,0,0.00587294,0,0
25.0317,0.00562262,0.00E+00,0.00E+00,-0.0860219,0,0,1.0385,0,0,0.0348634,0,0,0.105647,0,0,-0.0027275,0,0
25.1317,0.00561497,0.00E+00,0.00E+00,-0.0842926,0,0,1.04909,0,0,0.0341625,0,0,0.106209,0,0,-0.0112608,0,0
25.2317,0.00560714,0.00E+00,0.00E+00,-0.0804878,0,0,1.05974,0,0,0.0326205,0,0,0.10677,0,0,-0.0195168,0,0
25.3317,0.00559914,0.00E+00,0.00E+00,-0.074701,0,0,1.07045,0,0,0.0302752,0,0,0.10733,0,0,-0.0272922,0,0
25.4317,0.00559096,0.00E+00,0.00E+00,-0.0670749,0,0,1.08121,0,0,0.0271844,0,0,0.10789,0,0,-0.0343956,0,0
25.5317,0.0055826,0.00E+00,0.00E+00,-0.0577972,0,0,1.09203,0,0,0.0234243,0,0,0.108448,0,0,-0.0406521,0,0
25.6317,0.00557406,0.00E+00,0.00E+00,-0.0470963,0,0,1.1029,0,0,0.0190874,0,0,0.109006,0,0,-0.0459076,0,0
25.7317,0.00556535,0.00E+00,0.00E+00,-0.0352358,0,0,1.11383,0,0,0.0142805,0,0,0.109563,0,0,-0.0500327,0,0
25.8317,0.00555647,0.00E+00,0.00E+00,-0.0225076,0,0,1.12481,0,0,0.00912198,0,0,0.110119,0,0,-0.0529258,0,0
25.9317,0.00554741,0.00E+00,0.00E+00,-0.00922519,0,0,1.13585,0,0,0.00373883,0,0,0.110675,0,0,-0.0545157,0,0
26.0317,5.54E-03,0.00E+00,0.00E+00,0.00428435,0,0,1.14695,0,0,-0.00173638,0,0,0.111229,0,0,-0.0547633,0,0
26.1317,0.00552877,0.00E+00,0.00E+00,0.0176884,0,0,1.1581,0,0,-0.00716884,0,0,0.111782,0,0,-0.0536624,0,0
26.2317,0.00551919,0.00E+00,0.00E+00,0.0306569,0,0,1.1693,0,0,-0.0124248,0,0,0.112335,0,0,-0.0512401,0,0
26.3317,0.00550945,0.00E+00,0.00E+00,0.0428705,0,0,1.18056,0,0,-0.0173748,0,0,0.112886,0,0,-0.0475562,0,0
26.4317,0.00549953,0.00E+00,0.00E+00,0.0540285,0,0,1.19188,0,0,-0.0218969,0,0,0.113436,0,0,-0.0427012,0,0
26.5317,0.00548944,0.00E+00,0.00E+00,0.0638562,0,0,1.20325,0,0,-0.0258799,0,0,0.113986,0,0,-0.0367948,0,0
26.6317,0.00547918,0.00E+00,0.00E+00,0.0721115,0,0,1.21468,0,0,-0.0292257,0,0,0.114534,0,0,-0.0299824,0,0
26.7317,0.00546876,0.00E+00,0.00E+00,0.0785911,0,0,1.22616,0,0,-0.0318518,0,0,0.115082,0,0,-0.0224318,0,0
26.8317,0.00545817,0.00E+00,0.00E+00,0.0831356,0,0,1.23769,0,0,-0.0336936,0,0,0.115628,0,0,-0.0143288,0,0
26.9317,0.00544741,0.00E+00,0.00E+00,0.0856331,0,0,1.24928,0,0,-0.0347058,0,0,0.116173,0,0,-0.00587294,0,0
27.0317,0.00543648,0.00E+00,0.00E+00,0.0860219,0,0,1.26093,0,0,-0.0348634,0,0,0.116718,0,0,0.0027275,0,0
27.1317,0.00542539,0.00E+00,0.00E+00,0.0842926,0,0,1.27263,0,0,-0.0341625,0,0,0.117261,0,0,0.0112608,0,0
27.2317,0.00541413,0.00E+00,0.00E+00,0.0804878,0,0,1.28438,0,0,-0.0326205,0,0,0.117803,0,0,0.0195168,0,0
27.3317,0.00540271,0.00E+00,0.00E+00,0.074701,0,0,1.29619,0,0,-0.0302752,0,0,0.118343,0,0,0.0272922,0,0
27.4317,0.00539113,0.00E+00,0.00E+00,0.0670749,0,0,1.30805,0,0,-0.0271844,0,0,0.118883,0,0,0.0343956,0,0
27.5317,0.00537939,0.00E+00,0.00E+00,0.0577972,0,0,1.31996,0,0,-0.0234243,0,0,0.119422,0,0,0.0406521,0,0
27.6317,0.00536748,0.00E+00,0.00E+00,0.0470963,0,0,1.33193,0,0,-0.0190874,0,0,0.119959,0,0,0.0459076,0,0
27.7317,0.00535541,0.00E+00,0.00E+00,0.0352358,0,0,1.34395,0,0,-0.0142805,0,0,0.120495,0,0,0.0500327,0,0
27.8317,0.00534318,0.00E+00,0.00E+00,0.0225076,0,0,1.35603,0,0,-0.00912198,0,0,0.12103,0,0,0.0529258,0,0
27.9317,0.00533079,0.00E+00,0.00E+00,0.00922519,0,0,1.36816,0,0,-0.00373883,0,0,0.121564,0,0,0.0545157,0,0
28.0317,0.00531825,0.00E+00,0.00E+00,-0.00428435,0,0,1.38034,0,0,0.00173638,0,0,0.122096,0,0,0.0547633,0,0
28.1317,0.00530554,0.00E+00,0.00E+00,-0.0176884,0,0,1.39258,0,0,0.00716884,0,0,0.122627,0,0,0.0536624,0,0
28.2317,0.00529268,0.00E+00,0.00E+00,-0.0306569,0,0,1.40487,0,0,0.0124248,0,0,0.123157,0,0,0.0512401,0,0
28.3317,0.00527966,0.00E+00,0.00E+00,-0.0428705,0,0,1.41721,0,0,0.0173748,0,0,0.123686,0,0,0.0475562,0,0
28.4317,0.00526649,0.00E+00,0.00E+00,-0.0540285,0,0,1.42961,0,0,0.0218969,0,0,0.124213,0,0,0.0427012,0,0
28.5317,0.00525315,0.00E+00,0.00E+00,-0.0638562,0,0,1.44205,0,0,0.0258799,0,0,0.124739,0,0,0.0367948,0,0
28.6317,0.00523967,0.00E+00,0.00E+00,-0.0721115,0,0,1.45455,0,0,0.0292257,0,0,0.125264,0,0,0.0299824,0,0
28.7317,0.00522603,0.00E+00,0.00E+00,-0.0785911,0,0,1.46711,0,0,0.0318518,0,0,0.125787,0,0,0.0224318,0,0
28.8317,0.00521224,0.00E+00,0.00E+00,-0.0831356,0,0,1.47971,0,0,0.0336936,0,0,0.126309,0,0,0.0143288,0,0
28.9317,0.00519829,0.00E+00,0.00E+00,-0.0856331,0,0,1.49237,0,0,0.0347058,0,0,0.12683,0,0,0.00587294,0,0
29.0317,0.0051842,0.00E+00,0.00E+00,-0.0860219,0,0,1.50508,0,0,0.0348634,0,0,0.127349,0,0,-0.0027275,0,0
29.1317,0.00516995,0.00E+00,0.00E+00,-0.0842926,0,0,1.51784,0,0,0.0341625,0,0,0.127866,0,0,-0.0112608,0,0
29.2317,0.00515555,0.00E+00,0.00E+00,-0.0804878,0,0,1.53065,0,0,0.0326205,0,0,0.128383,0,0,-0.0195168,0,0
29.3317,0.00514101,0.00E+00,0.00E+00,-0.074701,0,0,1.54351,0,0,0.0302752,0,0,0.128898,0,0,-0.0272922,0,0
29.4317,0.00512631,0.00E+00,0.00E+00,-0.0670749,0,0,1.55643,0,0,0.0271844,0,0,0.129411,0,0,-0.0343956,0,0
29.5317,0.00511147,0.00E+00,0.00E+00,-0.0577972,0,0,1.5694,0,0,0.0234243,0,0,0.129923,0,0,-0.0406521,0,0
29.6317,0.00509648,0.00E+00,0.00E+00,-0.0470963,0,0,1.58241,0,0,0.0190874,0,0,0.130433,0,0,-0.0459076,0,0
29.7317,0.00508134,0.00E+00,0.00E+00,-0.0352358,0,0,1.59548,0,0,0.0142805,0,0,0.130942,0,0,-0.0500327,0,0
29.8317,0.00506605,0.00E+00,0.00E+00,-0.0225076,0,0,1.6086,0,0,0.00912198,0,0,0.131449,0,0,-0.0529258,0,0
29.9317,0.00505062,0.00E+00,0.00E+00,-0.00922519,0,0,1.62177,0,0,0.00373883,0,0,0.131955,0,0,-0.0545157,0,0
30.0317,0.00503505,0.00E+00,0.00E+00,0.00428435,0,0,1.63499,0,0,-0.00173638,0,0,0.13246,0,0,-0.0547633,0,0
30.1317,0.00501933,0.00E+00,0.00E+00,0.0176884,0,0,1.64827,0,0,-0.00716884,0,0,0.132962,0,0,-0.0536624,0,0
30.2317,0.00500347,0.00E+00,0.00E+00,0.0306569,0,0,1.66159,0,0,-0.0124248,0,0,0.133463,0,0,-0.0512401,0,0
30.3317,0.00498747,0.00E+00,0.00E+00,0.0428705,0,0,1.67496,0,0,-0.0173748,0,0,0.133963,0,0,-0.0475562,0,0
30.4317,0.00497133,0.00E+00,0.00E+00,0.0540285,0,0,1.68838,0,0,-0.0218969,0,0,0.134461,0,0,-0.0427012,0,0
30.5317,0.00495504,0.00E+00,0.00E+00,0.0638562,0,0,1.70185,0,0,-0.0258799,0,0,0.134957,0,0,-0.0367948,0,0
30.6317,0.00493862,0.00E+00,0.00E+00,0.0721115,0,0,1.71537,0,0,-0.0292257,0,0,0.135452,0,0,-0.0299824,0,0
30.7317,0.00492205,0.00E+00,0.00E+00,0.0785911,0,0,1.72894,0,0,-0.0318518,0,0,0.135945,0,0,-0.0224318,0,0
30.8317,0.00490535,0.00E+00,0.00E+00,0.0831356,0,0,1.74256,0,0,-0.0336936,0,0,0.136436,0,0,-0.0143288,0,0
30.9317,0.00488851,0.00E+00,0.00E+00,0.0856331,0,0,1.76E+00,0,0,-0.0347058,0,0,0.136926,0,0,-0.00587294,0,0
31.0317,0.00487153,0.00E+00,0.00E+00,0.0860219,0,0,1.76994,0,0,-0.0348634,0,0,0.137414,0.00E+00,0,0.0027275,0,0
31.1317,4.85E-03,0,0,0.0842926,0,0,1.78371,0,0,-0.0341625,0,0,0.1379,0,0,0.0112608,0,0
31.2317,4.84E-03,0,0,0.0804878,0,0,1.79752,0,0,-0.0326205,0,0,0.138385,0,0,0.0195168,0,0
31.3317,4.82E-03,0,0,0.074701,0,0,1.81139,0,0,-0.0302752,0,0,0.138868,0,0,0.0272922,0,0
31.4317,4.80E-03,0,0,0.0670749,0,0,1.8253,0,0,-0.0271844,0,0,0.139349,0,0,0.0343956,0,0
31.5317,4.78E-03,0,0,0.0577972,0,0,1.83926,0,0,-0.0234243,0,0,0.139828,0,0,0.0406521,0,0
31.6317,4.77E-03,0,0,0.0470963,0,0,1.85326,0,0,-0.0190874,0,0,0.140306,0,0,0.0459076,0,0
31.7317,4.75E-03,0,0,0.0352358,0,0,1.86732,0,0,-0.0142805,0,0,0.140782,0,0,0.0500327,0,0
31.8317,4.73E-03,0,0,0.0225076,0,0,1.88142,0,0,-0.00912198,0,0,0.141256,0,0,0.0529258,0,0
31.9317,4.71E-03,0,0,0.00922519,0,0,1.89557,0,0,-0.00373883,0,0,0.141728,0,0,0.0545157,0,0
32.0317,4.69E-03,0,0,-0.00428435,0,0,1.90977,0,0,0.00173638,0,0,0.142198,0,0,0.0547633,0,0
32.1317,4.68E-03,0,0,-0.0176884,0,0,1.92401,0,0,0.00716884,0,0,0.142667,0,0,0.0536624,0,0
32.2317,4.66E-03,0,0,-0.0306569,0,0,1.9383,0,0,0.0124248,0,0,0.143133,0,0,0.0512401,0,0
32.3317,4.64E-03,0,0,-0.0428705,0,0,1.95264,0,0,0.0173748,0,0,0.143598,0,0,0.0475562,0,0
32.4317,4.62E-03,0,0,-0.0540285,0,0,1.96702,0,0,0.0218969,0,0,0.144061,0,0,0.0427012,0,0
32.5317,4.60E-03,0,0,-0.0638562,0,0,1.98145,0,0,0.0258799,0,0,0.144522,0,0,0.0367948,0,0
32.6317,4.58E-03,0,0,-0.0721115,0,0,1.99592,0,0,0.0292257,0,0,0.144981,0,0,0.0299824,0,0
32.7317,4.56E-03,0,0,-0.0785911,0,0,2.01044,0,0,0.0318518,0,0,0.145438,0,0,0.0224318,0,0
32.8317,4.54E-03,0,0,-0.0831356,0,0,2.02501,0,0,0.0336936,0,0,0.145894,0,0,0.0143288,0,0
32.9317,4.52E-03,0,0,-0.0856331,0,0,2.03962,0,0,0.0347058,0,0,0.146347,0,0,0.00587294,0,0
33.0317,4.50E-03,0,0,-0.0860219,0,0,2.05428,0,0,0.0348634,0,0,0.146798,0,0,-0.0027275,0,0
33.1317,4.48E-03,0,0,-0.0842926,0,0,2.06898,0,0,0.0341625,0,0,0.147248,0,0,-0.0112608,0,0
33.2317,4.46E-03,0,0,-0.0804878,0,0,2.08373,0,0,0.0326205,0,0,0.147695,0,0,-0.0195168,0,0
33.3317,4.44E-03,0,0,-0.074701,0,0,2.09852,0,0,0.0302752,0,0,0.148141,0,0,-0.0272922,0,0
33.4317,4.42E-03,0,0,-0.0670749,0,0,2.11336,0,0,0.0271844,0,0,0.148584,0,0,-0.0343956,0,0
33.5317,4.40E-03,0,0,-0.0577972,0,0,2.12824,0,0,0.0234243,0,0,0.149026,0,0,-0.0406521,0,0
33.6317,4.38E-03,0,0,-0.0470963,0,0,2.14316,0,0,0.0190874,0,0,0.149465,0,0,-0.0459076,0,0
33.7317,4.36E-03,0,0,-0.0352358,0,0,2.15813,0,0,0.0142805,0,0,0.149903,0,0,-0.0500327,0,0
33.8317,4.34E-03,0,0,-0.0225076,0,0,2.17314,0,0,0.00912198,0,0,0.150338,0,0,-0.0529258,0,0
33.9317,4.32E-03,0,0,-0.00922519,0,0,2.1882,0,0,0.00373883,0,0,0.150771,0,0,-0.0545157,0,0
34.0317,4.30E-03,0,0,0.00428435,0,0,2.2033,0,0,-0.00173638,0,0,0.151202,0,0,-0.0547633,0,0
34.1317,4.28E-03,0,0,0.0176884,0,0,2.21844,0,0,-0.00716884,0,0,0.151632,0,0,-0.0536624,0,0
34.2317,4.26E-03,0,0,0.0306569,0,0,2.23362,0,0,-0.0124248,0,0,0.152059,0,0,-0.0512401,0,0
34.3317,4.24E-03,0,0,0.0428705,0,0,2.24885,0,0,-0.0173748,0,0,0.152484,0,0,-0.0475562,0,0
34.4317,4.22E-03,0,0,0.0540285,0,0,2.26412,0,0,-0.0218969,0,0,0.152906,0,0,-0.0427012,0,0
34.5317,4.20E-03,0,0,0.0638562,0,0,2.27943,0,0,-0.0258799,0,0,0.153327,0,0,-0.0367948,0,0
34.6317,4.17E-03,0,0,0.0721115,0,0,2.29478,0,0,-0.0292257,0,0,0.153746,0,0,-0.0299824,0,0
34.7317,4.15E-03,0,0,0.0785911,0,0,2.31018,0,0,-0.0318518,0,0,0.154162,0,0,-0.0224318,0,0
34.8317,4.13E-03,0,0,0.0831356,0,0,2.32562,0,0,-0.0336936,0,0,0.154576,0,0,-0.0143288,0,0
34.9317,4.11E-03,0,0,0.0856331,0,0,2.3411,0,0,-0.0347058,0,0,0.154988,0,0,-0.00587294,0,0
35.0317,4.09E-03,0,0,0.0860219,0,0,2.35661,0,0,-0.0348634,0,0,0.155398,0,0,0.0027275,0,0
35.1317,4.07E-03,0,0,0.0842926,0,0,2.37217,0,0,-0.0341625,0,0,0.155806,0,0,0.0112608,0,0
35.2317,4.04E-03,0,0,0.0804878,0,0,2.38778,0,0,-0.0326205,0,0,0.156212,0,0,0.0195168,0,0
35.3317,4.02E-03,0,0,0.074701,0,0,2.40342,0,0,-0.0302752,0,0,0.156615,0,0,0.0272922,0,0
35.4317,4.00E-03,0,0,0.0670749,0,0,2.4191,0,0,-0.0271844,0,0,0.157016,0,0,0.0343956,0,0
35.5317,3.98E-03,0,0,0.0577972,0,0,2.43482,0,0,-0.0234243,0,0,0.157415,0,0,0.0406521,0,0
35.6317,3.95E-03,0,0,0.0470963,0,0,2.45058,0,0,-0.0190874,0,0,0.157811,0,0,0.0459076,0,0
35.7317,3.93E-03,0,0,0.0352358,0,0,2.46638,0,0,-0.0142805,0,0,0.158206,0,0,0.0500327,0,0
35.8317,3.91E-03,0,0,0.0225076,0,0,2.48222,0,0,-0.00912198,0,0,0.158598,0,0,0.0529258,0,0
35.9317,3.89E-03,0,0,0.00922519,0,0,2.4981,0,0,-0.00373883,0,0,0.158988,0,0,0.0545157,0,0
36.0317,3.86E-03,0.00E+00,0.00E+00,-0.00428435,0,0,2.51402,0,0,0.00173638,0,0,0.159375,0,0,0.0547633,0,0
36.1317,3.84E-03,0,0,-0.0176884,0,0,2.52998,0,0,0.00716884,0,0,0.15976,0,0,0.0536624,0,0
36.2317,3.82E-03,0,0,-0.0306569,0,0,2.54597,0,0,0.0124248,0,0,0.160143,0,0,0.0512401,0,0
36.3317,3.79E-03,0,0,-0.0428705,0,0,2.56201,0,0,0.0173748,0,0,0.160524,0,0,0.0475562,0,0
36.4317,3.77E-03,0,0,-0.0540285,0,0,2.57808,0,0,0.0218969,0,0,0.160902,0,0,0.0427012,0,0
36.5317,3.75E-03,0,0,-0.0638562,0,0,2.59419,0,0,0.0258799,0,0,0.161278,0,0,0.0367948,0,0
36.6317,3.72E-03,0,0,-0.0721115,0,0,2.61033,0,0,0.0292257,0,0,0.161651,0,0,0.0299824,0,0
36.7317,3.70E-03,0,0,-0.0785911,0,0,2.62652,0,0,0.0318518,0,0,0.162023,0,0,0.0224318,0,0
36.8317,3.68E-03,0,0,-0.0831356,0,0,2.64274,0,0,0.0336936,0,0,0.162391,0,0,0.0143288,0,0
36.9317,3.65E-03,0,0,-0.0856331,0,0,2.65899,0,0,0.0347058,0,0,0.162758,0,0,0.00587294,0,0
37.0317,3.63E-03,0,0,-0.0860219,0,0,2.67529,0,0,0.0348634,0,0,0.163122,0,0,-0.0027275,0,0
37.1317,3.60E-03,0,0,-0.0842926,0,0,2.69162,0,0,0.0341625,0,0,0.163484,0,0,-0.0112608,0,0
37.2317,3.58E-03,0,0,-0.0804878,0,0,2.70798,0,0,0.0326205,0,0,0.163843,0,0,-0.0195168,0,0
37.3317,3.56E-03,0,0,-0.074701,0,0,2.72439,0,0,0.0302752,0,0,0.1642,0,0,-0.0272922,0,0
37.4317,3.53E-03,0,0,-0.0670749,0,0,2.74082,0,0,0.0271844,0,0,0.164554,0,0,-0.0343956,0,0
